id,attraction_id,author,description,url,source_platform_id,created_at
c32a21a0af9580c8a613318b44a339fe,fc73810e75cbcb35391b0f013cfabeab,蓓蓓,,https://www.facebook.com/reel/1757226264772586/?__cft__[0]=AZWZsjoR56PLEuGdLfRxMQa4XbSC6vGsHoYIQITEWNWkBKHSmJtApFxvNDlsuqhciO6TD_8T5sjJgcGutq0wDNaLxNovT7v5hxXE7V5Hxvl8-KX_ZAPC7_yFvl_u2Xt3YbNATEDpzPnQyjLYRflQnyj0h9_bb24Bxp7yFS9Myvtpng&__tn__=%2CO%2CP-R,fb,2024-04-05
674a99a2581421f40e2f704a1fa2ac43,fc73810e75cbcb35391b0f013cfabeab,周伂伂,致～青春不敗，高中生涯我的第一次追星偶像團體#五月天#中正紀念堂,https://www.facebook.com/cat.chou.217/posts/pfbid02bJBEJjtfN4eUJDBb3nYzLcNzC1nSjPDHcG7K9CfkFhdwu5Tp3dGWGo9LRgEjktS3l?__cft__[0]=AZVB7iiQhzD3KQGOK_ydl4ABz5RCXMhMRJoeZq6JOD_MKRZJfFEQ6dMOilJpF4Ub9nAJ_QE6Rs-4uBD9itv7YTdnxYbDS8D5AoBjVSXWaO_k4839lDiy0JIxY-ORQVowuo79sLTnXEoLxC0ZkrNzzXCmKSaZCzleT0jp-Yvdl0RHWmuob-K-14LGst5cDUv7KlS1RTxRVr6Q-NBxULdhK-Jb4eV5H4_WtV4rNS9B0e7UvQ&__tn__=%2CO%2CP-R,fb,2024-05-02
414ee21a4905e43d730b1c46002925e3,fc73810e75cbcb35391b0f013cfabeab,田霈誼,今天的中醫主題非常廣老師講了很多故事以及臨床經驗的分享也有提到他一路帶學生的過程…… 查看更多,https://www.facebook.com/vivian6930/posts/pfbid0ejbYDGaPqYWrpqzJ5WLc6mp1Qdb1UdPjAAkwE84ATCc4nH58yba57rhLGxBSzBxql?__cft__[0]=AZWuqhIn3j6AXCw1OtEMfV3TCavvv7i-dlrDbtRawUzDRS6NfN5heXYd6Qz_zulwv7sR_OJmcq5yx8CgdxDi-eh6ni5t1zXv5oIOpqA7HYW4fQ13Kyvkac-y1JV0AMBoElmtE-JsR8yqEqwIE_LI79HB4Luftz3NogmFu30UseGBVQ&__tn__=%2CO%2CP-R,fb,2024-05-03
f187eaab75a2654408bb24f516387c04,fc73810e75cbcb35391b0f013cfabeab,蔡素美,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02ut5g2JmLD5LPefMrLRZWu9TGdfF99BKzSFa5EssY6UUDkRv6YcWjx3fTnrMxMj6Jl&id=100006661447581&__cft__[0]=AZXpC1xe3aMGRYPmytDX8A7jdiEfQ849TfD1Fn6dMZWrgkjUzO1mA4twEi9e2y5sbGlDllh3o9DTKC8wh2xpsTNyY32Y8i0ATMftkBwj8k19JQtGan54Iv1MbqRjN9EaIhPiE7v6CKyaoD4TiCpAQwj38EBrhP5cKE24w-q3Hef575BPl5W441pW5WtzcvJelGLbcCvkUksYgmtygjgkdRp-g8rYxsvlPJLRY9pDyDjjkw&__tn__=%2CO%2CP-R,fb,2024-05-06
c7d5e0ebb88c3f1e9ab20fcc5576a6fc,fc73810e75cbcb35391b0f013cfabeab,Mito Araya,昨夜台湾から帰国しました少しだけ残った台湾元で、最後のお買い物は…飛行機の中で、機内食のカップ麺とプリングルス（飛行機、かなり揺れましたが…笑）観光も、電車を使ってちゃんとできました笑…… 查看更多,https://www.facebook.com/mito.araya/posts/pfbid02NWe74dEwjX8VWF3kUbRhdZ4FxXn2ho12JdgXAsdwWm1hRZQAM7nDqCGLoWkaFboxl?__cft__[0]=AZVx-3P13uXIu9sAIDTC6b9n1HzRoTmWGkdd01pl3-t7pA-w7rUwiChEJnG1lnSgMCIdde2qpXdZykB8sz3Tb8qMEpdS_Wi9dsh7WVpvpGpEgxL1lYDzZ684MzMDZO6a5Vm2nuUR0ptILdo8OvMAjZfAGNjHKMagZr6pJo42HX8pWA&__tn__=%2CO%2CP-R,fb,2024-04-15
3f274444ba7cfecaab0a1d50e7bc4a7d,fc73810e75cbcb35391b0f013cfabeab,Justin Pan,2024/3/10 - 2024/3/14HarvardWorldMUN 2024 in Taiwan認識好多令人心癢癢的朋友們謝謝這個世界不斷的給我一堆驚喜…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02Es2fYd9WY8zaJUkjJrQ9Gyy6ZG4Y359QxQDVxC2tJ2ouHiuQk3Cq8Z4Dyuz8xZbzl&id=100007859087492&__cft__[0]=AZWwpeb0GNcSJcXxrq_sf7HMp44liuiQHySd-8zUeR6t1CtbHDdds7hSZvypL9uGMcFuFQadDztQj1M2IvAfq56XfOWq1YkpDI_ScmG99TxzzPYTuoXIVRzk1nKXJ2ruegOT9vGgLTDqPPLfOq5uGzlUVCDy7FyCn10CkTOeOB-_Cg&__tn__=%2CO%2CP-R,fb,2024-04-22
55771128bc2b45303da19ace25b08290,fc73810e75cbcb35391b0f013cfabeab,慈濟＠新竹,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/tzuchicommuity.xinzhu/posts/pfbid02QXc3UvCfrjKXp9CA5x5AeJDXMeyyFRw5vqPCFJh8m6dcza4TttJuEcUuRmCzwzGsl?__cft__[0]=AZXwzjzUm1Xf9q2EqcXl5MIeWSyhfcb6H3sFKX1CziQjWCxQs1cOGpIsgCu8kX3SsJLHQHAU87n0zpSsQ5clJ4XrdLmGi4q3ShKMHSp_rMXfVaf7PaqsP07abTwgX3MD_B1PmNBH3JlCm5w-Jn0FCQ4PcxKkNYTPnh0WtiSUHinnd1gL_DVUNIvLtMAHaCv7RE2Uha-H4gu6CODqVkdvRM4i&__tn__=%2CO%2CP-R,fb,2024-05-04
7d45089b46c80dde9ead7f970ebfb72c,fc73810e75cbcb35391b0f013cfabeab,賴威縢,這禮拜放假的時候兒子跟我說：爸比我都沒有坐過高鐵耶今天早上起床手牽手出發衝啊～…… 查看更多,https://www.facebook.com/weiteng.lai/posts/pfbid02bHXE1XN1o3crUokJAvpVf4BxyjJFipFqQ4GR9ESGKvpkrBCKcVgwB2z3ZKXKwb6dl?__cft__[0]=AZW9IMB049NqN58bbR1LyuGCEL3mCXsIWsd5AhA3W9Uz9pEj_dMNLFNj0y1IqaGf8929zQwhFVQCy7GuTXDuxqPzvAywRtEwRhCnJ4w6DN5wTOegCnP7QbPHgppnVIc0MZa7hrBCO6gt5vxrxHabK3FmkXpug_7Rob6uFeR-1HfxMxkdFymPHqDynvzsV5Nb4-hw2xmAsQcuLimiZGKKWI4k&__tn__=%2CO%2CP-R,fb,2024-04-14
6c2883c3f2abb549f9b6399b8346dbca,fc73810e75cbcb35391b0f013cfabeab,陳惠珠,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0S6gnmvumi5e8BkguN2HsyQdqLX49nh3bcYzCQJRfndcQNFvBbzxJbzs38hK72Btal&id=100001759208789&__cft__[0]=AZXzJMe6FfB2oKZah9ekuvsqcWo-i08-dfRpOfAndep9sxnbVL5G7vTdjZcJZH5TRo2Ng4NOtp3g_QOe3K6ZdmglGtLPrlPb9sb4GnjjPLzYqUNcCPZyOhgJKGahhnX0oPRfYY5hrJJZzmZ6Eerb3tOMcQM9O8infrRGrh4m1R3KogJ6lVSc3ilOO8izNt-w_d4&__tn__=%2CO%2CP-R,fb,2024-05-07
97f777871fb0d5c875b35be699777bb2,fc73810e75cbcb35391b0f013cfabeab,鄭老師韓國語정쌤한국어,好久不見,https://www.facebook.com/Youzhen.laoshi/posts/pfbid02NMFN9CLKtkg4e4riC294qEi1xStVPFQMT42PfAULw1oTtik1QTV4mEuYHuDD8GRol?__cft__[0]=AZV_ZkM7Nle3rGGaG-b3VjAXUYx_P4oVBeh7zRQfjBXi2axJIVOsoJwNuNn7RcirMfV6wg-Pq7jr3rqXwSYTlx6GHgj8OzaNK6ExNImml4ZCD64F59rVNuyaW7r06J88Wlfbld2EzltpduHTBgGHXVyXA4G9xy28GVm-fzlgJ1xtTbXyt35PFev7oQa-z2h_ZwUtyHaRIGtCNDyTTQFFkYf4vJJBRamnSKPGtYN_w6dy1b6e8xsYtDuZ3lgC6g8UpkQ&__tn__=%2CO%2CP-R,fb,2024-05-03
2e5a05743627607dac5036cdd6f751ca,fc73810e75cbcb35391b0f013cfabeab,秋天看世界 The View with Autumn,執子之手 與子偕老老夫老妻 互相扶持人間溫情 不分國籍PS: 老太太的腿腳有傷.…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0iXDb2qMAncskqxYmHgUqztEBrUuLH3eXHKPSqxeT3uJ5S1XLJPfkQHFvyvQfC115l&id=100095653025743&__cft__[0]=AZUz548IoQRh9lYKG9-O2mIK54CknH25QKYmgdQdx3vkizFnYaIDX-AN4gbJ8Jgt8nTquiua8eZsArVZPKqVMfL2ua-pFb2TEm6D2YUCpG0PzuIw8UOGBPN9YvtJ6ST-wBEjwiQJSFukzzWv0-iWOdgzthyyhDOJKQSiyELMLyGGR65Qii_pGXqfkbt3G5Bo0N7p9SIm3aVinF-zdyHeWiTs&__tn__=%2CO%2CP-R,fb,2024-04-18
ca93f52a96f46601cd8b5e745cf61d5d,fc73810e75cbcb35391b0f013cfabeab,北川弘美 Kitagawa Hiromi,北川弘美YouTube配信しました！【小籠湯包】令人上癮的味道！烙餅是什麼？？あっという間に食べきっちゃったよ〜クセになる味かも？！https://youtu.be/pvr8boPmF5U#台北#台湾#美食#小籠包#烙餅 #中正紀念堂#中国語#中文#日本人#日本語#移住,https://www.facebook.com/kitagawa.hiromi.official/posts/pfbid0DN6gsHdy9LZKzGgSYWscokx7egKLZMMn1XFqGx7FFwzm3Yq1rFH4FV1LkTee7RhGl?__cft__[0]=AZUHYFQNN4IT0mf0VUhjls-itICtMFGuMvYJJL_VWZmYgVUL1f6B_OMOJ_BATNnLdLwdF28oZi8CC2tRhljqUZZRLLZx5Gj-0umvLK2EOzj8luMBVF1epbFwCXdolPuSzmsB5-RBVgJJ-Io7igDs2tIVjhOo4gOAZ5_BRqg4uQLlk_Y-3F0DKm8jnkP1miK0ZD1PJaBIqVYqjlxTLjW6fzqx&__tn__=%2CO%2CP-R,fb,2024-05-04
2bdb720921398a1cf7b9c5b2b54282d1,fc73810e75cbcb35391b0f013cfabeab,謝孟廷,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02hy7H22ZGR99yQaB8EZrtcgseQyZmmwqpcxsn4zAFAWaYKFuh2Dhh8pN4x4CxgY6Ll&id=100090195189868&__cft__[0]=AZWEleuuro5WM5ja3DAGsJ7uBa_Gg_TJZu8E71UUEKWxXbOWyXtMO9SI_a2EGNHEuA69KhO-BaLU_tTq-u3xtYL5y7ZyzmKI7SAJ5Osp0NyoVIZe6FyZZLDNDcn259KQXwDOGGOph90Sr0yVtRGGUyimKR_b4oZj-BzOD8M-22q9-w&__tn__=%2CO%2CP-R,fb,2024-05-03
e7f7d6f20a3802475e2a6d883a421f40,fc73810e75cbcb35391b0f013cfabeab,力霸牌飲水機,猜猜力霸在哪裡？一起來上傳帥氣合照吧———客服中心：https://ppt.cc/fMW0Cx客…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0qo6XNWFTEt89KFCdPJ7jvopk7kp4wpn13JMn288rYisGH4vrGZgUyr7SHBcaJdp8l&id=61554757060239&__cft__[0]=AZVA2CzskNal1Ussld2ZPDQIoRLzbknEKz5raK0e1T4PkTOiUp-43UNKGfYzuFGLTU5ffeua9PR5L6Wne2G0_oNFHbxh4ItXsCv-H4SaS5-sTGJJy0bynu_nL3gvYXcAfV1qTZF6AHBVtkSxVhwY5bxXHcCbU-bZoW0T3wt0J7gdEH7kndlJJJJcl1XhWEli1zv87CuveeRfpkUlUrf_1v0ta__IhSRvgdHqViJOkOMYHQ&__tn__=%2CO%2CP-R,fb,2024-04-22
8c07530a5d1aba2d7203d6a74de5806f,fc73810e75cbcb35391b0f013cfabeab,Yuan,可愛不能當飯吃但可以吸引到想請妳吃飯的人#緯緯的2024旅行日記#台北 #中正紀念堂,https://www.facebook.com/permalink.php?story_fbid=pfbid0GTe7di4ZDzx6dtaqduijTLr7XFNLvK9RrQpc2BNfk9ENhD66GdpnBTSAFUk5KHwJl&id=100000580740899&__cft__[0]=AZVj3moU0Xfy1fc1RxnxDQk5NxsqK9372mhuLfMCTwy5A80dK7EOONAOsrGy_6Irt0eBYHWj_Cnbd3prqmM1I5RLdnRpR8txgpJowTKBKxLqHzR6YXVZvzVEGJWq3sgtfpcc11-v9hARiNkZki_mtQbaUIZI3xA_2mVg-S7nOKp4FYUsow7gzPgcakJ8qsHOD2nHnt6b8NNKaqvl5zcZ8VHO&__tn__=%2CO%2CP-R,fb,2024-04-23
751e1e2ae81a8aaa02b8017d889d9113,fc73810e75cbcb35391b0f013cfabeab,Jirantawat Kaewjan,เที่ยวให้สุด หยุดที่มาม่า #中正紀念堂,https://www.facebook.com/permalink.php?story_fbid=pfbid026UwBFKBYXDDYRaeMZwo371HWrLpouF9NajqPCYvzwgGBftDdGrwHjvNrpBYdKCoMl&id=100008850751504&__cft__[0]=AZUIeLAlVDbgU0mXjkknF4BSmbEIsUReh-bhvw0lhRPKQDcPFd0nxL1ZM9hb5hgvUwDqj8Gp1yLEKLYzS5yhiExtr4I2BG6IUfsVtiaAjpbNNR5didlc6TBBK8QZt77WCELhjYTR05h5eiGzF_ogdwDhpDkWeyKAjn-BlNxiUjpfgRh7D79TNb9uQFqjaFxYg0MY8X7KsY9vGR-5KH9bMPPO&__tn__=%2CO%2CP-R,fb,2024-04-28
86395f821082ef4ecf9b5f2b5959195c,fc73810e75cbcb35391b0f013cfabeab,被拍,單眼是用來看的。手機是用來拍的。哈哈哈哈！20240408 文大長春 / #中正紀念堂  / 戶外攝錄影教學 / 工作照攝影： Mark Chang ​(謝謝 Mark),https://www.facebook.com/garykan.fb/posts/pfbid0xVEDrnaUfZNRu1YiwfGAD5jfgFTPrSLKHMMku7yYDCxYeETssDP8UqMVX7ArGKYbl?__cft__[0]=AZVWy3OolUE_PZrwhSDnOHLQH0XFeL4o_CzYugw5nREkgxT8nLAwm30wjJURFfHxeTz34uNJDBEBuJVuat6DWsR7WdJ2gpmaM0GdjobaRivBm-YaVA6KeaRjLBEhMWnn67pYwSw1sCZxlf9WzoVVkUUw7Jjs81F3PNUJ62qjdX99UHC-05c882G_vDHg2To7u1TTCi0DCl2b6wyQH23hpX4x&__tn__=%2CO%2CP-R,fb,2024-04-13
b31cc4636eec3bf91042de96b1f735ac,fc73810e75cbcb35391b0f013cfabeab,大台北好好租屋🪴,中正區/全新裝修/共生公寓您是否厭煩了一個人關在像是老鼠籠的小房間裡？我們有廚房、有公共區域，還有可以室友可以聊天、談心…… 查看更多,https://www.facebook.com/groups/313385739282042/?multi_permalinks=1453180608635877&hoisted_section_header_type=recently_seen&__cft__[0]=AZWlEDRjX0AdmLeKEuVvGYJJmC-803ccWVFe3e5MeJRospkWA2tN13oMb5APq0g1d_IxUE-TLCNNIrTTou7Oc3GhKcR2TMYZ88kTqcxcFDgZ-EQNT2NxZgC3QxRn2wIiFghh8H_F7LnIORLWdKEtk0WwxbAqTn7C-4TCHE9wp46WvuCxO1mL8v_5CBPgk7xGj_GXUr94jklzOngVh-i2PTSPyVJhdkErkhGqKPOGIYFaMA&__tn__=%2CO%2CP-R,fb,2024-05-05
91ca5f17a59aa3368bfe8543c7b73c5a,fc73810e75cbcb35391b0f013cfabeab,蔡本炎,沒毛。的毛毛蟲⋯⋯#蟲蟲危機 #尋找出路 #枯枝 #阿里山猗尺蛾幼蟲 #中正紀念堂,https://www.facebook.com/permalink.php?story_fbid=pfbid02Uts2CuS2kKFtsqHqVPRKipUMHW9TXkikysU8mQDFcN63WYgbYJtn1jDj5LL3woiDl&id=100003541176463&__cft__[0]=AZXvvUnvajCYIu_kFBZcqOVeEEp8Ils-QAxsDNKwC5fOSM3S169bMb3ZkuMWQP57_4DhfFgZ5PBOXD6U6WRPgWrEQlQ9BSd_BTcMvY-IpJYv3xhAP6Rrd0vXSh9q8y_hvG-5jrtE7MRlb1VBB11LTDVTPqTY3AjuKCsIVgGg3F3ZSQ&__tn__=%2CO%2CP-R,fb,2024-05-08
b881ad5342bdd692e1afbd0365c7896f,fc73810e75cbcb35391b0f013cfabeab,楊裕富,疫來疫去百花盛開、丟掉時鐘疫情退散！有你真好#中正紀念堂、#攝影欣賞、#東亞傳統建築源流、#好美！！！,https://www.facebook.com/lingyesyang/posts/pfbid0KnHbTymu2gDW2cpEZ1LxEUQPsJaB74a6LAiUyKsFybPapnLAEvLJjPXKZ1zSZ84rl?__cft__[0]=AZX27Cq7T9MUvwr0zty6FB-rzHobP7vWGe78IKcBlwnD4GBG-Fs_-JXAoROjoBNHC_bwmG5gxCvhdqRp37Uh--8QlzuWZYp1t9IyxfqaXyFvwcL2Ta6jN0QaztnyH7iqEibCrlPfCB2h_bxYVuDbJV487gORjrJIrvrUpqnJ563sfxUraPDybsg8uoI3Bhc8tWc&__tn__=%2CO%2CP-R,fb,2024-05-08
e5dfd242cd38e00f41109fc8136edfb2,fc73810e75cbcb35391b0f013cfabeab,楊裕富,#攝影欣賞、#中正紀念堂！這個小池在后邊，較少遊客來喂食！池水清徹魚兒肥，可見遊客餵食亂了魚兒的食量不好！有你真好！#賞魚、#賞池、#美！#設計美學！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid021h71Pj8tkVNpnPnTML9Lf6yR34rEaM11pxEPekmAMtoEwQZncNVnXUzrG3WzVkbvl&id=100037508126389&__cft__[0]=AZVrw3lDSeCX_t0qxDbqLygRckwJpRv5W3VxV1zpsgAWuGY7LX6BA5sXXIL_AHpFXYZ7TXC2KWlvYiwcCHz0p4I1Nxm3DuA1Zeh-zGU5bPFomzRZi4tJf5IKXukIrcVFn9CaJq0Plk2w17P7TtK8ziJp7OZgMr39eRqK_xKPIHyml2uOoyMra1YZVeD2kNClZFD3wS7838v4gO5fqI6fzRV4&__tn__=%2CO%2CP-R,fb,2024-04-30
28956e0b2a115db3de316fb1e6c58a10,fc73810e75cbcb35391b0f013cfabeab,慈濟中山聯絡處（建北）,「佛誕節、母親節、全球慈濟日」，三節合一浴佛大典，將再次在5月12日舉行。中正紀念堂前廣場，5號一早就齊聚慈濟志工彩排演練，透過梵唄、禮讚、繞佛、繞法，傳遞佛陀教法，也將慈濟法華精神，一點一滴共聚，化作永恆願力。#佛誕節 #母親節 #全球慈濟日 #台北 #中正紀念堂 #梵唄 #禮讚 #繞佛繞法 #佛陀教法 #浴佛大典 慈濟慈善基金會,https://www.facebook.com/groups/1906919882956166/?multi_permalinks=3681489328832537&hoisted_section_header_type=recently_seen&__cft__[0]=AZV2RJwFEATGZh2Oo6pJDo9YnahPHpUykenlSDaqoR52sM4rhmhoZCESUiirKyEPIdvzIjdTEem9tyD9QYv71gAbg9ka4PlQ613ZP7PKPie2_QmRKjYu5j4J8eX0otP4YMb2WLZeX9dIap6nKbQHOmNZaFr0ftlMzB7ziJINqfZyCrMTAUEsppxp2cc-XYqw2e4Y-RH1ucrq9SuvYsrprWHEtBgmNSNfARnL7Zvb-99-isFHohQxP0lrZT7xVqvQIzGEnS8hvbg7DFMLGFxP2Xe7&__tn__=%2CO%2CP-R,fb,2024-05-07
9355908bf3b086bbc70bb041af034aa5,fc73810e75cbcb35391b0f013cfabeab,證嚴法師：行願半世紀,#2024慈濟浴佛大典一年一度佛誕節浴佛法會來了！在佛誕節、母親節和全球慈濟日的這個特別時刻，邀請您5/12（日）與佛相遇，感念佛恩、親恩、眾生恩，一起祈願社會祥和、天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/groups/1151058494958195/?multi_permalinks=7684887698241876&hoisted_section_header_type=recently_seen&__cft__[0]=AZXa_7mL0lMcLnAk3Zv8Px86hYEaza5eZYQ1CFql6mWJfp-fNjWa4DOUirsu8DQTZctKSVgSLNAGJv8HwSYlQM8-9Qz5rXw4c8wmUmLKh88ZnShQ_FC7ZxC037gCRjCj2rdS84hdCWVouIGk2v9LA9PVrfO_5hKSmPmXJ0V_mVY6GhW5k4xfBayKvGzlR2ieZ5hK61N_AzQIuqIFHCKO4bCTnOQd9ZgOgFYVZD2Mc_ww2siZrWaJfW4-jZPvchHsZuz5v8eCFjsftnPq6uKQbT-S&__tn__=%2CO%2CP-R,fb,2024-05-04
5ee003814a921137882eba1ae9ebfb58,fc73810e75cbcb35391b0f013cfabeab,慈濟法親,#佛誕節 讓我們與佛相遇！每年五月第二個星期日是 #佛誕節 #母親節 #全球慈濟日，在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/groups/404803652867681/?multi_permalinks=8455967031084596&hoisted_section_header_type=recently_seen&__cft__[0]=AZUtNOM8BIC1xQVBqylMt1A2P1NrPAZErvXdVvhEXkP4uj0IgAkfuOuF_auWdpXlphHtj0q3avzu1NxhwzeL6VycjHmqt36ypXUcaRlP64CbVr61DhPaP8nnuzBtx6-bU9l5Pq4v9fOBwlH0rhjhD3aKOlZWp4Hm2AydUtiDzEPpv_3VQr_z9yQkcLb6W6ttA6EGt8bT47U9IOUq9YpOw6eHKSQcmSc6_OaU0OgYhmBB5wchWq3CUVmXpYXA95T27XY&__tn__=%2CO%2CP-R,fb,2024-05-08
57709a60e3870d774cf1dd4a780297ef,fc73810e75cbcb35391b0f013cfabeab,ℚ將時尚小吃貨,,https://www.facebook.com/reel/196800593053312/?__cft__[0]=AZUYkjoUUchFev5gAlxxH7qYh1gxpGJgNan0hHy2-0cNMpBasl54ydNQigG3-QUx6C7qY9s84VRUkFrnsXs2c9AxKYa4PYNgrSpL4c0xCPFVv2w6rJjIa9A1gzk55uXh4gizEaCJdvU0FQh07p50X1PGqxYR1gp1Btl4I6rd3KjkoA&__tn__=%2CO%2CP-R,fb,2023-07-13
fff61f4cac87772c168b351d0577cad2,fc73810e75cbcb35391b0f013cfabeab,INFDark,,https://www.facebook.com/reel/400466609428709/?__cft__[0]=AZXvYu5BnG5f3BTI5-kcaBUmMfrMYOwO0yVDY9vTz-KEjqaEPISGY4JECiVBPuSlfolaq6ram_kfMfmq6ylm_NEgPDUNSfkB7bPUxnMQMyjQbePdQAYNug8YdiTVKrZCyHKJGTNkx_92bSUdGflullyalM6LK8CxhLyQdhggx6AtUg&__tn__=%2CO%2CP-R,fb,2024-04-14
4c06f9d8fcd50f764fa1a236bc6e08e5,fc73810e75cbcb35391b0f013cfabeab,妞新聞Niusnews,,https://www.facebook.com/reel/907273994150905/?__cft__[0]=AZUXqXRsddVFIB9udv0qBjVJJDFgbqMNvADEnVnPhhzakrCvbLsuUHnhfp7ocnyQx0dGehgmIaKxX-JULLE4a7PdlMp4dWwOLW5Dg8F86hoEnKSWW0AZ4Wi8t-ewcZii2d5AEGYw8GDFeX2vlwdPaxrMcK17i8TmA3sIvouPR8Lvpw&__tn__=%2CO%2CP-R,fb,2023-12-15
6c14591007064eef8f2008040afcd8f2,fc73810e75cbcb35391b0f013cfabeab,生態相關的親子隨筆,今天天氣超好，快速跑過四個巢區。中正正家我什麼都看不到Ｑ＿Ｑ上週有看到餵食，希望都平安。櫻家櫻麻在巢邊陪，看到一隻寶寶的頭頂冒出來，不知道幾寶呀？大安北家小花媽正在餵食的樣子，有看到寶的頭毛竄出一下下又沈下去，疑似餵食結束後，小花媽敷下去，花生在旁邊陪伴，準備抓第二頓飯的感覺。南家小南剛洗完澡在瞭望台曬翅，雙寶巢裡曬太陽，寶寶們可以站很高了，遠遠的可以看到屁屁頭啊的搖晃走動。隨後小南回巢陪寶寶（沒有錄影紀錄，晚點照片放社群）沒多久聽到鳳頭警戒，廣志（應該是）振翅飛經過（影片紀錄而已）…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0NR581WebpWEvUWYy54zvHKftWLz1o16Sr8PqiLSmipMedqe2kwoaPrdPf1EoTgeSl&id=100057676830398&__cft__[0]=AZX-vHsNI_GSVrrOdE5dcjPfrVeIDo82arHLZtXU1RtjKStfGsfeh0PatdpyqVrmJqLOjxQIImj87tEN9Hz84GCtI_bsacTDF5Jx8hrx0s9u9sLwBpBmYbg6PPcc9do1c9ofTZC9V71MfMn4PV0ImyDyM_CUzqkKa-m_bW2uetLpMZAd6izDZq3MR7gsJDKOUunXn-Hn5NUYKwswcHNJEGQP&__tn__=%2CO%2CP-R,fb,2024-04-29
32980f5ef376db2beca93739a061bdd7,fc73810e75cbcb35391b0f013cfabeab,𝐈’𝐦 𝟗𝐚𝐧 ｜宜蘭美食 旅遊住宿 新店開箱,,https://www.facebook.com/reel/2651074491713493/?__cft__[0]=AZWOsIPPIjb0C0C0KNtuk61jVFxP3xmwXBba6_qL1RPUpNluuXohpQ4REeUj-KlI5OvXyemS1Iu-qKEBkuuJEWL3l8-hvcCxhIZFaJvpdeB-njzvF2ZFBqLD0F59xe5neav6EBnRS3k_g7YCElB6KkY1QUmJcc1Y9wvc_S0zh0mjpw&__tn__=%2CO%2CP-R,fb,2023-12-16
3197ab506cca00dc17d9af52abacf222,fc73810e75cbcb35391b0f013cfabeab,小蚊子,,https://www.facebook.com/reel/375590082001531/?__cft__[0]=AZW3IaayCvvfmeKutge6VJL_PcceJq5vhqaPKVFu1nodQO8JF4S0yfL4B1C5ufxaLJNmo14nMPBsfRwKTVpa40t3Ai_AWiuGfBeVNg8vB_6uTsoMLHjHyqubyHMf4qogcFX26UJQzJvyaqP_1vqpYxPOs7mCd89PkPnncEohMAwWUA&__tn__=%2CO%2CP-R,fb,2024-03-04
d0bd3f0550612175a52916ee5326443e,fc73810e75cbcb35391b0f013cfabeab,akko,,https://www.facebook.com/reel/1116400279513379/?__cft__[0]=AZXr5o7heOXOq2aR3dGFuXdDPWLWX8nFLhpPJLyv9OPfk-utq-0iWPhCGnVD28wwDP3yE-snymuvN9ZO6zEvWcEdmahVOzXYqa4QYIyjKv2ToccORk2am6ZoGbwePryGt9CRDyk5N7fByYoIGFv4UL_37sAO7tQ9ksbdi4KWjbq1ZQ&__tn__=%2CO%2CP-R,fb,2024-03-16
